,0
4140,20.0
4141,66.71
4142,100.0
4143,20.0
4144,60.0
4145,12.726
4146,100.0
4147,20.0
4148,60.0
4149,20.0
4150,20.0
4151,20.0
4152,100.0
4153,20.0
4154,13.264
4155,20.0
4156,13.036
4157,37.896
4158,12.618
4159,20.0
4160,20.0
4161,60.0
4162,100.0
4163,20.0
4164,100.0
4165,100.0
4166,100.0
4167,13.684
4168,67.42
4169,60.0
4170,20.0
4171,20.0
4172,20.0
4173,20.0
4174,20.0
4175,100.0
4176,20.0
4177,20.0
4178,20.0
4179,20.0
4180,20.0
4181,60.0
4182,100.0
4183,69.42
4184,20.0
4185,12.384
4186,100.0
4187,20.0
4188,20.0
4189,20.0
4190,20.0
4191,13.404
4192,100.0
4193,100.0
4194,100.0
4195,20.0
4196,20.0
4197,20.0
4198,100.0
4199,20.0
4200,67.68
4201,100.0
4202,100.0
4203,40.374
4204,35.63
4205,68.42
4206,39.27
4207,22.266
4208,100.0
4209,67.47
4210,100.0
4211,13.342
4212,60.0
4213,100.0
4214,100.0
4215,66.91
4216,40.68
4217,20.0
4218,100.0
4219,20.0
4220,38.286
4221,100.0
4222,60.0
4223,20.0
4224,39.36
4225,20.0
4226,20.0
4227,20.0
4228,13.304
4229,20.0
4230,100.0
4231,60.0
4232,60.0
4233,20.0
4234,63.44
4235,60.0
4236,40.32
4237,100.0
4238,42.198
4239,41.532
4240,20.0
4241,20.0
4242,12.916
4243,60.0
4244,20.0
4245,20.0
4246,13.644
4247,20.0
4248,39.102
4249,60.0
4250,66.86
4251,13.182
4252,60.0
4253,38.832
4254,40.014
4255,13.644
4256,20.0
4257,64.89
4258,100.0
4259,60.0
4260,100.0
4261,39.492
4262,20.0
4263,20.0
4264,20.0
4265,20.0
4266,100.0
4267,40.752
4268,66.52
4269,41.052
4270,39.486
4271,41.022
4272,64.69
4273,20.0
4274,20.0
4275,40.02
4276,100.0
4277,60.0
4278,60.0
4279,60.0
4280,39.822
4281,60.0
4282,20.0
4283,60.0
4284,71.28
4285,69.31
4286,60.0
4287,60.0
4288,100.0
4289,100.0
4290,100.0
4291,100.0
4292,63.94
4293,60.0
4294,39.156
4295,60.0
4296,60.0
4297,60.0
4298,60.0
4299,13.48
4300,20.0
4301,20.0
4302,67.42
4303,20.0
4304,20.0
4305,20.178
4306,20.0
4307,13.24
4308,100.0
4309,100.0
4310,72.63
4311,12.504
4312,100.0
4313,60.0
4314,60.0
4315,100.0
4316,13.708
4317,60.0
4318,20.0
4319,38.298
4320,20.814
4321,39.672
4322,20.0
4323,65.51
4324,20.0
4325,60.0
4326,20.0
4327,7.074
4328,60.0
4329,13.304
4330,60.0
4331,60.0
4332,60.0
4333,20.0
4334,100.0
4335,100.0
4336,60.0
4337,40.8
4338,20.0
4339,20.0
4340,68.46
4341,100.0
4342,20.0
4343,20.0
4344,20.0
4345,65.44
4346,66.69
4347,60.0
4348,20.0
4349,13.186
4350,20.0
4351,41.244
4352,100.0
4353,60.0
4354,39.6
4355,60.0
4356,38.952
4357,20.0
4358,42.528
4359,20.0
4360,20.0
4361,20.0
4362,20.0
4363,13.218
4364,20.0
4365,39.378
4366,60.0
4367,60.0
4368,71.53
4369,100.0
4370,38.742
4371,20.0
4372,100.0
4373,37.992
4374,67.74
4375,100.0
4376,65.26
4377,38.466
4378,20.0
4379,20.964
4380,20.0
4381,20.0
4382,100.0
4383,66.67
4384,40.23
4385,66.39
4386,37.77
4387,100.0
4388,39.042
4389,100.0
4390,42.24
4391,60.0
4392,100.0
4393,60.0
4394,38.454
4395,60.0
4396,100.0
4397,40.608
4398,69.59
4399,100.0
4400,13.17
4401,40.2
4402,100.0
4403,20.0
4404,67.01
4405,60.0
4406,20.0
4407,20.0
4408,60.0
4409,60.0
4410,100.0
4411,20.0
4412,60.0
4413,60.0
4414,60.0
4415,68.38
4416,66.67
4417,20.0
4418,40.254
4419,100.0
4420,20.0
4421,65.66
4422,40.836
4423,20.0
4424,100.0
4425,100.0
4426,14.18
4427,67.01
4428,60.0
4429,100.0
4430,100.0
4431,18.556
4432,100.0
4433,40.212
4434,20.0
4435,70.53
4436,39.0
4437,100.0
4438,100.0
4439,60.0
4440,20.0
4441,66.67
4442,20.0
4443,60.0
4444,13.412
4445,20.0
4446,20.0
4447,20.0
4448,20.0
4449,100.0
4450,60.0
4451,20.0
4452,20.0
4453,20.0
4454,60.0
4455,13.216
4456,20.0
4457,100.0
4458,40.716
4459,20.0
4460,20.0
4461,60.0
4462,60.0
4463,60.0
4464,60.0
4465,38.322
4466,60.0
4467,60.0
4468,60.0
4469,20.0
4470,20.0
4471,60.0
4472,100.0
4473,39.528
4474,38.184
4475,60.0
4476,20.0
4477,14.13
4478,60.0
4479,20.0
4480,20.0
4481,20.0
4482,20.0
4483,20.0
4484,65.56
4485,41.424
4486,60.0
4487,60.0
4488,60.0
4489,100.0
4490,14.046
4491,20.0
4492,40.182
4493,20.0
4494,20.0
4495,15.446
4496,60.0
4497,20.0
4498,20.0
4499,68.43
4500,20.0
4501,60.0
4502,60.0
4503,70.36
4504,60.0
4505,100.0
4506,100.0
4507,39.528
4508,20.0
4509,13.234
4510,68.3
4511,20.0
4512,60.0
4513,41.334
4514,20.0
4515,20.0
4516,41.124
4517,100.0
4518,60.0
4519,60.0
4520,100.0
4521,100.0
4522,13.102
4523,100.0
4524,60.0
4525,20.0
4526,70.77
4527,66.67
4528,39.612
4529,100.0
4530,60.0
4531,38.97
4532,20.0
4533,60.0
4534,100.0
4535,20.0
4536,20.0
4537,100.0
4538,60.0
4539,60.0
4540,12.396
4541,35.63
4542,60.0
4543,60.0
4544,39.792
4545,20.0
4546,100.0
4547,20.0
4548,60.0
4549,100.0
4550,60.0
4551,20.0
4552,67.62
4553,67.37
4554,100.0
4555,20.0
4556,20.0
4557,60.0
4558,20.0
4559,13.484
4560,20.0
4561,68.9
4562,39.954
4563,100.0
4564,20.0
4565,20.0
4566,20.0
4567,13.24
4568,20.0
4569,100.0
4570,100.0
4571,38.538
4572,67.54
4573,13.662
4574,100.0
4575,20.0
4576,100.0
4577,65.96
4578,43.476
4579,69.89
4580,13.932
4581,12.942
4582,40.644
4583,20.0
4584,13.438
4585,13.026
4586,41.538
4587,12.402
4588,100.0
4589,100.0
4590,13.902
4591,20.0
4592,20.0
4593,20.0
4594,100.0
4595,20.0
4596,20.0
4597,20.0
4598,14.224
4599,70.07
4600,100.0
4601,20.0
4602,20.0
4603,100.0
4604,40.434
4605,20.0
4606,60.0
4607,20.0
4608,100.0
4609,40.188
4610,13.53
4611,20.0
4612,60.0
4613,67.01
4614,65.39
4615,7.146
4616,64.65
4617,42.612
4618,39.798
4619,100.0
4620,40.824
4621,41.772
4622,20.0
4623,100.0
4624,20.0
4625,20.0
4626,13.158
4627,13.044
4628,100.0
4629,20.0
4630,100.0
4631,20.0
4632,20.0
4633,40.452
4634,65.33
4635,40.758
4636,39.78
4637,13.478
4638,13.564
4639,20.0
4640,60.0
4641,12.678
4642,20.0
4643,70.77
4644,41.046
4645,20.0
4646,66.34
4647,40.206
4648,40.002
4649,37.902
4650,60.0
4651,12.838
4652,60.0
4653,100.0
4654,13.196
4655,13.044
4656,60.0
4657,20.0
4658,20.0
4659,13.282
4660,60.0
4661,13.196
4662,20.0
4663,20.0
4664,20.0
4665,12.69
4666,60.0
4667,20.0
4668,20.0
4669,100.0
4670,20.0
4671,60.0
4672,40.854
4673,20.0
4674,20.0
4675,20.0
4676,100.0
4677,60.0
4678,21.552
4679,60.0
4680,21.648
4681,20.0
4682,13.56
4683,61.96
4684,20.0
4685,20.0
4686,41.19
4687,20.0
4688,60.0
4689,35.16
4690,20.0
4691,60.0
4692,20.0
4693,100.0
4694,100.0
4695,60.0
4696,60.0
4697,100.0
4698,100.0
4699,60.0
4700,13.42
4701,60.0
4702,60.0
4703,40.734
4704,60.0
4705,60.0
4706,20.0
4707,39.6
4708,67.01
4709,60.0
4710,100.0
4711,60.0
4712,13.118
4713,100.0
4714,21.012
4715,40.002
4716,60.0
4717,60.0
4718,40.674
4719,39.744
4720,20.0
4721,20.0
4722,43.338
4723,38.376
4724,60.0
4725,14.358
4726,60.0
4727,60.0
4728,100.0
4729,40.716
4730,20.0
4731,20.0
4732,20.0
4733,40.926
4734,20.0
4735,100.0
4736,100.0
4737,100.0
4738,100.0
4739,100.0
4740,60.0
4741,67.28
4742,13.494
4743,20.0
4744,20.0
4745,40.254
4746,65.84
4747,67.3
4748,20.0
4749,20.0
4750,100.0
4751,100.0
4752,20.0
4753,20.0
4754,40.11
4755,100.0
4756,40.422
4757,71.39
4758,66.67
4759,100.0
4760,42.168
4761,100.0
4762,100.0
4763,20.0
4764,12.688
4765,12.782
4766,60.0
4767,13.606
4768,20.0
4769,100.0
4770,100.0
4771,20.0
4772,20.0
4773,100.0
4774,100.0
4775,100.0
4776,20.0
4777,100.0
4778,60.0
4779,60.0
4780,20.0
4781,20.0
4782,20.0
4783,100.0
4784,20.0
4785,38.814
4786,40.002
4787,13.838
4788,100.0
4789,65.07
4790,13.256
4791,40.218
4792,60.0
4793,60.0
4794,41.232
4795,60.0
4796,60.0
4797,67.64
4798,20.0
4799,20.0
4800,20.0
4801,20.0
4802,13.978
4803,20.0
4804,39.342
4805,100.0
4806,100.0
4807,100.0
4808,41.118
4809,66.35
4810,40.284
4811,12.308
4812,20.0
4813,38.526
4814,63.04
4815,20.0
4816,64.11
4817,41.55
4818,20.0
4819,20.0
4820,69.89
4821,100.0
4822,40.014
4823,100.0
4824,20.0
4825,13.4
4826,60.0
4827,20.0
4828,12.726
4829,20.0
4830,12.98
4831,20.0
4832,60.0
4833,68.32
4834,60.0
4835,65.44
4836,66.47
4837,20.0
4838,65.56
4839,38.706
4840,60.0
4841,100.0
4842,100.0
4843,68.04
4844,20.0
4845,12.682
4846,12.982
4847,20.0
4848,65.91
4849,20.0
4850,20.0
4851,60.0
4852,100.0
4853,20.0
4854,39.672
4855,60.0
4856,20.0
4857,60.0
4858,100.0
4859,40.638
4860,20.0
4861,41.022
4862,22.914
4863,66.25
4864,39.378
4865,100.0
4866,20.0
4867,40.83
4868,39.984
4869,60.0
4870,40.146
4871,40.398
4872,39.87
4873,66.67
4874,60.0
4875,20.0
4876,20.0
4877,60.0
4878,60.0
4879,39.504
4880,60.0
4881,66.4
4882,60.0
4883,38.262
4884,40.776
4885,100.0
4886,39.018
4887,64.85
4888,60.0
4889,100.0
4890,65.91
4891,13.556
4892,20.0
4893,20.0
4894,40.002
4895,20.0
4896,100.0
4897,40.026
4898,39.612
4899,20.0
4900,20.0
4901,20.0
4902,100.0
4903,20.0
4904,60.0
4905,39.276
4906,100.0
4907,100.0
4908,40.986
4909,100.0
4910,67.14
4911,60.0
4912,20.0
4913,60.0
4914,100.0
4915,14.022
4916,100.0
4917,100.0
4918,20.0
4919,20.0
4920,100.0
4921,20.0
4922,41.1
4923,22.116
4924,60.0
4925,13.126
4926,21.804
4927,20.0
4928,64.4
4929,37.98
4930,41.37
4931,39.6
4932,60.0
4933,100.0
4934,40.2
4935,20.0
4936,64.29
4937,60.0
4938,60.0
4939,20.0
4940,60.0
4941,60.0
4942,20.0
4943,39.99
4944,20.0
4945,20.0
4946,66.52
4947,60.0
4948,13.044
4949,67.78
4950,40.14
4951,60.0
4952,39.558
4953,100.0
4954,41.436
4955,39.66
4956,20.0
4957,20.0
4958,100.0
4959,38.124
4960,13.046
4961,12.896
4962,60.0
4963,20.0
4964,20.0
4965,13.75
4966,12.72
4967,60.0
4968,60.0
4969,20.0
4970,60.0
4971,66.67
4972,60.0
4973,20.0
4974,20.0
4975,20.0
4976,70.39
4977,20.0
4978,20.0
4979,100.0
4980,20.0
4981,20.0
4982,37.82
4983,20.0
4984,13.684
4985,20.0
4986,13.38
4987,20.0
4988,20.0
4989,20.0
4990,20.0
4991,20.0
4992,20.0
4993,20.0
4994,13.074
4995,20.0
4996,60.0
4997,60.0
4998,20.0
4999,100.0
5000,14.174
5001,20.0
5002,20.0
5003,20.0
5004,13.542
5005,20.0
5006,20.0
5007,20.0
5008,20.0
5009,20.0
5010,14.218
5011,12.938
5012,20.0
5013,66.06
5014,100.0
5015,66.47
5016,20.0
5017,20.0
5018,20.0
5019,20.0
5020,20.0
5021,20.0
5022,20.0
5023,20.0
5024,20.0
5025,13.128
5026,13.102
5027,20.0
5028,20.0
5029,20.0
5030,13.338
5031,13.548
5032,20.0
5033,20.0
5034,13.196
5035,20.0
5036,20.0
5037,67.27
5038,23.232
5039,20.0
5040,20.0
5041,20.0
5042,20.0
5043,20.0
5044,20.0
5045,20.0
5046,37.09
5047,20.0
5048,20.0
5049,60.0
5050,20.0
5051,20.0
5052,20.0
5053,20.0
5054,41.196
5055,40.434
5056,20.0
5057,20.0
5058,12.614
5059,20.0
5060,20.0
5061,20.0
5062,20.0
5063,20.0
5064,20.0
5065,13.424
5066,13.524
5067,20.0
5068,42.498
5069,20.0
5070,20.0
5071,20.0
5072,60.0
5073,13.402
5074,13.684
5075,38.676
5076,20.0
5077,20.0
5078,60.0
5079,20.0
5080,20.0
5081,20.0
5082,20.0
5083,100.0
5084,39.954
5085,60.0
5086,60.0
5087,60.0
5088,20.0
5089,20.0
5090,100.0
5091,39.822
5092,20.0
5093,20.0
5094,20.0
5095,20.0
5096,100.0
5097,20.0
5098,20.0
5099,20.0
5100,60.0
5101,13.264
5102,20.0
5103,20.0
5104,100.0
5105,20.0
5106,20.0
5107,20.0
5108,20.0
5109,40.728
5110,63.54
5111,14.042
5112,60.0
5113,20.0
5114,20.0
5115,20.0
5116,20.0
5117,20.0
5118,12.872
5119,20.0
5120,20.0
5121,20.0
5122,60.0
5123,20.0
5124,39.492
5125,20.0
5126,20.0
5127,20.0
5128,20.0
5129,20.0
5130,20.0
5131,20.0
5132,13.23
5133,20.0
5134,13.334
5135,20.0
5136,20.0
5137,20.0
5138,13.226
5139,13.338
5140,20.0
5141,13.518
5142,20.0
5143,13.932
5144,100.0
5145,20.0
5146,65.13
5147,13.15
5148,20.0
5149,60.0
5150,20.0
5151,20.0
5152,60.0
5153,39.558
5154,60.0
5155,13.75
5156,100.0
5157,20.0
5158,12.854
5159,19.34
5160,39.378
5161,20.0
5162,20.0
5163,20.0
5164,70.59
5165,41.028
5166,68.82
5167,63.92
5168,20.0
5169,20.0
5170,39.576
5171,20.0
5172,13.478
5173,100.0
5174,20.0
5175,20.0
5176,40.176
5177,20.0
5178,20.0
5179,20.0
5180,20.0
5181,20.0
5182,20.0
5183,20.0
5184,20.0
5185,17.126
5186,20.0
5187,20.0
5188,20.0
5189,20.0
5190,20.0
5191,100.0
5192,39.774
5193,20.0
5194,60.0
5195,20.0
5196,13.046
5197,100.0
5198,20.0
5199,100.0
5200,12.904
5201,20.0
5202,38.526
5203,12.916
5204,38.748
5205,13.426
5206,20.0
5207,100.0
5208,39.93
5209,20.0
5210,20.0
5211,13.398
5212,20.0
5213,20.0
5214,20.0
5215,20.0
5216,14.018
5217,100.0
5218,20.0
5219,41.274
5220,20.0
5221,20.0
5222,20.0
5223,20.0
5224,13.394
5225,20.0
5226,20.0
5227,20.0
5228,20.0
5229,20.0
5230,20.0
5231,20.0
5232,13.586
5233,20.0
5234,20.0
5235,20.0
5236,20.0
5237,20.0
5238,13.176
5239,20.0
5240,20.0
5241,20.0
5242,20.0
5243,41.7
5244,68.49
5245,20.0
5246,20.0
5247,20.0
5248,20.0
5249,100.0
5250,20.0
5251,20.0
5252,20.0
5253,20.0
5254,7.364
5255,20.0
5256,20.0
5257,20.0
5258,20.0
5259,20.0
5260,20.0
5261,20.0
5262,20.0
5263,20.0
5264,60.0
5265,20.0
5266,20.0
5267,20.0
5268,20.0
5269,20.0
5270,13.664
5271,20.0
5272,20.0
5273,20.0
5274,20.0
5275,20.0
5276,20.0
5277,20.0
5278,13.474
5279,20.0
5280,20.0
5281,20.0
5282,20.0
5283,20.0
5284,60.0
5285,20.0
5286,20.0
5287,20.0
5288,20.0
5289,20.0
5290,100.0
5291,20.0
5292,14.094
5293,20.0
5294,41.856
5295,12.888
5296,39.774
5297,100.0
5298,20.0
5299,100.0
5300,20.0
5301,20.0
5302,60.0
5303,13.132
5304,20.0
5305,20.0
5306,13.738
5307,20.0
5308,20.0
5309,20.0
5310,20.0
5311,38.742
5312,20.0
5313,20.0
5314,20.0
5315,20.0
5316,20.0
5317,20.0
5318,21.252
5319,20.0
5320,41.46
5321,13.228
5322,20.0
5323,20.0
5324,42.768
5325,14.18
5326,13.47
5327,20.0
5328,20.0
5329,14.014
5330,20.0
5331,20.0
5332,20.0
5333,13.442
5334,20.0
5335,100.0
5336,20.0
5337,13.126
5338,20.0
5339,60.0
5340,20.0
5341,20.0
5342,20.0
5343,60.0
5344,20.0
5345,20.0
5346,20.0
5347,13.834
5348,100.0
5349,20.0
5350,20.0
5351,20.0
5352,20.0
5353,20.0
5354,40.452
5355,20.0
5356,13.474
5357,20.0
5358,60.0
5359,20.0
5360,39.0
5361,20.0
5362,20.0
5363,20.0
5364,38.244
5365,20.0
5366,20.0
5367,20.0
5368,20.0
5369,20.0
5370,20.0
5371,20.0
5372,20.0
5373,13.118
5374,20.0
5375,100.0
5376,20.0
5377,13.022
5378,20.0
5379,60.0
5380,20.0
5381,60.0
5382,13.478
5383,20.0
5384,20.0
5385,20.0
5386,40.194
5387,20.0
5388,20.0
5389,20.0
5390,20.0
5391,60.0
5392,13.636
5393,20.0
5394,20.0
5395,20.0
5396,13.684
5397,20.0
5398,20.0
5399,20.0
5400,20.0
5401,20.0
5402,100.0
5403,20.0
5404,39.558
5405,20.0
5406,20.0
5407,20.0
5408,20.0
5409,20.0
5410,100.0
5411,20.0
5412,20.0
5413,13.734
5414,20.0
5415,13.71
5416,20.0
5417,20.0
5418,38.544
5419,20.0
5420,20.0
5421,20.0
5422,60.0
5423,20.0
5424,40.47
5425,20.0
5426,20.0
5427,20.0
5428,20.0
5429,20.0
5430,13.142
5431,13.674
5432,20.0
5433,20.0
5434,20.0
5435,20.0
5436,20.0
5437,20.0
5438,20.0
5439,20.0
5440,20.0
5441,20.0
5442,6.86
5443,20.0
5444,20.0
5445,100.0
5446,20.0
5447,20.0
5448,13.35
5449,20.0
5450,7.1
5451,20.0
5452,20.0
5453,20.0
5454,20.0
5455,20.0
5456,100.0
5457,60.0
5458,20.0
5459,20.0
5460,40.044
5461,20.0
5462,20.0
5463,20.0
5464,20.0
5465,20.0
5466,13.092
5467,20.0
5468,60.0
5469,20.0
5470,20.0
5471,20.0
5472,20.0
5473,20.0
5474,20.0
5475,20.0
5476,20.0
5477,20.0
5478,100.0
5479,20.0
5480,39.354
5481,13.834
5482,40.41
5483,100.0
5484,20.0
5485,60.0
5486,20.0
5487,20.0
5488,38.988
5489,13.68
5490,20.0
5491,13.846
5492,13.338
5493,20.0
5494,20.0
5495,13.442
5496,20.0
5497,20.0
5498,20.0
5499,66.55
5500,20.0
5501,13.448
5502,12.99
5503,20.0
5504,60.0
5505,13.724
5506,20.0
5507,20.0
5508,20.0
5509,20.0
5510,13.618
5511,20.0
5512,20.0
5513,20.0
5514,20.0
5515,20.0
5516,60.0
5517,20.0
5518,20.0
5519,13.208
5520,20.0
5521,20.0
5522,20.0
5523,20.0
5524,20.0
5525,100.0
5526,20.0
5527,20.0
5528,20.0
5529,13.304
5530,20.0
5531,13.156
5532,20.0
5533,20.0
5534,20.0
5535,20.0
5536,20.0
5537,20.0
5538,20.0
5539,20.0
5540,20.0
5541,20.0
5542,20.0
5543,20.0
5544,20.0
5545,20.0
5546,13.118
5547,20.0
5548,60.0
5549,20.0
5550,20.0
5551,20.0
5552,20.0
5553,40.854
5554,20.0
5555,20.0
5556,100.0
5557,14.13
5558,20.0
5559,20.0
5560,20.0
5561,41.742
5562,20.0
5563,20.0
5564,20.0
5565,20.0
5566,20.0
5567,20.0
5568,20.0
5569,20.0
5570,20.0
5571,20.0
5572,20.0
5573,20.0
5574,60.0
5575,20.0
5576,20.0
5577,100.0
5578,20.0
5579,20.0
5580,60.0
5581,20.0
5582,20.0
5583,13.77
5584,20.0
5585,40.062
5586,20.0
5587,20.0
5588,20.0
5589,20.0
5590,20.0
5591,12.662
5592,20.0
5593,20.0
5594,20.0
5595,20.0
5596,20.0
5597,13.192
5598,20.0
5599,20.0
5600,20.0
5601,20.0
5602,20.0
5603,40.128
5604,20.0
5605,20.0
5606,67.01
5607,20.0
5608,20.0
5609,20.0
5610,35.02
5611,20.0
5612,20.0
5613,20.0
5614,69.25
5615,20.0
5616,20.0
5617,20.0
5618,60.0
5619,40.614
5620,20.0
5621,20.0
5622,60.0
5623,13.138
5624,70.33
5625,20.0
5626,13.818
5627,20.0
5628,20.0
5629,20.0
5630,20.0
5631,20.0
5632,60.0
5633,20.0
5634,60.0
5635,65.29
5636,20.0
5637,70.65
5638,20.0
5639,100.0
5640,21.786
5641,100.0
5642,20.0
5643,20.0
5644,12.358
5645,20.0
5646,20.0
5647,20.0
5648,100.0
5649,20.0
5650,43.11
5651,65.31
5652,60.0
5653,20.0
5654,14.236
5655,41.682
5656,20.0
5657,20.0
5658,20.0
5659,13.698
5660,20.0
5661,20.0
5662,20.0
5663,20.0
5664,20.0
5665,20.0
5666,100.0
5667,20.0
5668,20.0
5669,100.0
5670,13.334
5671,13.052
5672,20.0
5673,20.0
5674,20.0
5675,20.0
5676,20.0
5677,20.0
5678,63.33
5679,20.0
5680,20.0
5681,100.0
5682,20.0
5683,13.92
5684,20.0
5685,13.838
5686,20.0
5687,20.0
5688,20.0
5689,20.0
5690,20.0
5691,20.0
5692,20.0
5693,20.0
5694,20.0
5695,13.548
5696,20.0
5697,38.448
5698,20.0
5699,60.0
5700,68.88
5701,20.0
5702,20.0
5703,20.0
5704,39.942
5705,20.0
5706,13.528
5707,20.0
5708,20.0
5709,20.0
5710,20.0
5711,20.0
5712,20.0
5713,20.0
5714,20.0
5715,20.0
5716,20.0
5717,20.0
5718,13.192
5719,20.0
5720,20.0
5721,20.0
5722,20.0
5723,20.0
5724,20.0
5725,20.0
5726,20.0
5727,20.0
5728,20.0
5729,20.0
5730,20.0
5731,20.0
5732,100.0
5733,13.6
5734,60.0
5735,20.0
5736,20.0
5737,20.0
5738,100.0
5739,20.0
5740,20.0
5741,20.0
5742,20.0
5743,13.612
5744,20.0
5745,20.0
5746,13.892
5747,21.984
5748,13.466
5749,35.17
5750,20.0
5751,20.0
5752,20.0
5753,60.0
5754,20.0
5755,20.0
5756,20.0
5757,20.0
5758,20.0
5759,20.0
5760,100.0
5761,20.0
5762,60.0
5763,20.0
5764,13.264
5765,20.0
5766,20.0
5767,13.34
5768,20.0
5769,13.47
5770,60.0
5771,20.0
5772,100.0
5773,20.0
5774,20.0
5775,20.0
5776,20.0
5777,20.0
5778,13.75
5779,12.618
5780,20.0
5781,20.0
5782,20.0
5783,13.43
5784,13.556
5785,13.28
5786,20.0
5787,20.0
5788,20.0
5789,12.992
5790,13.044
5791,20.0
5792,20.0
5793,20.0
5794,39.6
5795,60.0
5796,20.0
5797,100.0
5798,20.0
5799,20.0
5800,100.0
5801,60.0
5802,60.0
5803,60.0
5804,60.0
5805,100.0
5806,12.902
5807,13.51
5808,100.0
5809,40.8
5810,100.0
5811,40.158
5812,20.0
5813,20.0
5814,20.0
5815,20.0
5816,20.0
5817,20.0
5818,41.322
5819,20.0
5820,21.696
5821,60.0
5822,13.76
5823,20.0
5824,100.0
5825,20.0
5826,100.0
5827,20.0
5828,100.0
5829,38.88
5830,20.0
5831,100.0
5832,39.264
5833,20.0
5834,20.0
5835,20.0
5836,60.0
5837,38.49
5838,20.0
5839,20.0
5840,20.0
5841,20.0
5842,40.434
5843,20.0
5844,20.0
5845,20.0
5846,20.0
5847,20.0
5848,20.0
5849,20.0
5850,12.464
5851,20.0
5852,20.0
5853,20.0
5854,20.0
5855,20.0
5856,20.0
5857,20.0
5858,20.0
5859,20.0
5860,100.0
5861,20.0
5862,20.0
5863,20.0
5864,20.0
5865,20.0
5866,20.0
5867,39.486
5868,20.0
5869,20.0
5870,100.0
5871,20.0
5872,20.0
5873,20.0
5874,20.0
5875,13.108
5876,20.0
5877,20.0
5878,20.0
5879,13.864
5880,20.0
5881,20.0
5882,60.0
5883,20.0
5884,60.0
5885,20.0
5886,100.0
5887,20.0
5888,20.0
5889,42.144
5890,69.87
5891,20.0
5892,20.0
5893,20.0
5894,20.0
5895,20.0
5896,20.0
5897,40.572
5898,100.0
5899,20.0
5900,20.0
5901,20.0
5902,20.0
5903,20.0
5904,20.0
5905,20.0
5906,20.0
5907,20.0
5908,20.0
5909,20.0
5910,20.0
5911,100.0
5912,13.734
5913,100.0
5914,100.0
5915,20.0
5916,20.0
5917,13.186
5918,64.36
5919,20.0
5920,20.0
5921,20.0
5922,100.0
5923,13.264
5924,20.0
5925,20.0
5926,20.0
5927,20.0
5928,60.0
5929,20.706
5930,12.748
5931,20.0
5932,20.0
5933,100.0
5934,60.0
5935,20.0
5936,60.0
5937,20.0
5938,40.626
5939,66.9
5940,60.0
5941,39.78
5942,20.0
5943,20.0
5944,20.0
5945,20.0
5946,20.0
5947,60.0
5948,20.0
5949,63.86
5950,20.0
5951,13.726
5952,20.0
5953,20.0
5954,13.2
5955,13.212
5956,20.0
5957,60.0
5958,20.0
5959,20.0
5960,20.0
5961,60.0
5962,37.33
5963,20.0
5964,13.608
5965,40.92
5966,100.0
5967,20.0
5968,40.032
5969,20.0
5970,13.77
5971,20.0
5972,20.0
5973,20.0
5974,20.0
5975,20.0
5976,13.334
5977,20.0
5978,20.0
5979,60.0
5980,20.0
5981,20.0
5982,20.0
5983,20.0
5984,60.0
5985,60.0
5986,20.0
5987,40.614
5988,20.0
5989,20.0
5990,38.478
5991,20.0
5992,20.0
5993,20.0
5994,20.0
5995,40.848
5996,20.0
5997,20.0
5998,100.0
5999,60.0
6000,67.42
6001,20.0
6002,20.0
6003,41.118
6004,20.0
6005,13.016
6006,13.708
6007,20.0
6008,20.0
6009,20.0
6010,20.0
6011,60.0
6012,60.0
6013,20.0
6014,20.0
6015,13.556
6016,13.262
6017,20.0
6018,20.0
6019,20.0
6020,13.398
6021,20.0
6022,68.02
6023,20.0
6024,64.72
6025,100.0
6026,38.526
6027,20.0
6028,60.0
6029,20.0
6030,20.0
6031,39.258
6032,20.0
6033,20.0
6034,60.0
6035,60.0
6036,20.0
6037,20.0
6038,100.0
6039,20.0
6040,20.0
6041,100.0
6042,20.0
6043,20.0
6044,68.91
6045,20.0
6046,60.0
6047,100.0
6048,20.0
6049,20.0
6050,20.0
6051,40.074
6052,20.0
6053,20.0
6054,20.0
6055,13.176
6056,20.0
6057,39.594
6058,20.0
6059,20.0
6060,20.0
6061,20.0
6062,13.338
6063,20.0
6064,20.0
6065,20.0
6066,20.0
6067,100.0
6068,20.0
6069,70.49
6070,6.8
6071,20.0
6072,20.0
6073,38.994
6074,20.0
6075,20.0
6076,34.19
6077,39.858
6078,100.0
6079,12.688
6080,64.95
6081,67.05
6082,20.0
6083,100.0
6084,100.0
6085,60.0
6086,20.0
6087,100.0
6088,20.0
6089,20.0
6090,20.0
6091,20.0
6092,20.0
6093,12.964
6094,20.0
6095,20.0
6096,20.0
6097,20.0
6098,65.56
6099,100.0
6100,20.0
6101,20.0
6102,39.096
6103,13.022
6104,13.152
6105,100.0
6106,13.354
6107,20.0
6108,20.0
6109,20.0
6110,12.68
6111,20.0
6112,20.0
6113,100.0
6114,100.0
6115,20.0
6116,20.0
6117,20.0
6118,20.0
6119,20.0
6120,13.304
6121,20.0
6122,20.0
6123,13.638
6124,20.0
6125,65.54
6126,60.0
6127,20.0
6128,100.0
6129,20.0
6130,20.0
6131,100.0
6132,20.0
6133,20.0
6134,20.0
6135,13.094
6136,20.0
6137,39.042
6138,20.0
